,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
14478,155035,Wired Headphones,1,11.99,02/20/19 15:29,"407 Sunset St, Seattle, WA 98101"
14479,155036,iPhone,1,700,02/14/19 21:35,"180 North St, Los Angeles, CA 90001"
14480,155037,Wired Headphones,1,11.99,02/02/19 22:09,"798 6th St, San Francisco, CA 94016"
14481,155038,Macbook Pro Laptop,1,1700,02/04/19 14:11,"701 Sunset St, Seattle, WA 98101"
14482,155039,Flatscreen TV,1,300,02/09/19 21:26,"84 Adams St, Dallas, TX 75001"
14483,155040,Wired Headphones,1,11.99,02/02/19 21:32,"612 Chestnut St, Portland, OR 97035"
14484,155041,Google Phone,1,600,02/28/19 04:49,"844 Jefferson St, Seattle, WA 98101"
14485,155041,Bose SoundSport Headphones,1,99.99,02/28/19 04:49,"844 Jefferson St, Seattle, WA 98101"
14486,155042,Flatscreen TV,1,300,02/25/19 20:28,"452 Meadow St, San Francisco, CA 94016"
14487,155043,USB-C Charging Cable,1,11.95,02/09/19 15:53,"49 Cherry St, Dallas, TX 75001"
14488,155044,USB-C Charging Cable,1,11.95,02/06/19 14:55,"858 Ridge St, San Francisco, CA 94016"
14489,155045,AA Batteries (4-pack),1,3.84,02/06/19 19:09,"825 Adams St, Portland, OR 97035"
14490,155046,Macbook Pro Laptop,1,1700,02/06/19 21:28,"417 14th St, Seattle, WA 98101"
14491,155047,AAA Batteries (4-pack),1,2.99,02/15/19 19:31,"291 1st St, Los Angeles, CA 90001"
14492,155048,34in Ultrawide Monitor,1,379.99,02/09/19 12:12,"257 Sunset St, Boston, MA 02215"
14493,155049,Apple Airpods Headphones,1,150,02/21/19 09:42,"803 Jackson St, Los Angeles, CA 90001"
14494,155050,27in 4K Gaming Monitor,1,389.99,02/14/19 11:42,"400 10th St, New York City, NY 10001"
14495,155051,Bose SoundSport Headphones,1,99.99,02/28/19 14:22,"271 13th St, Portland, ME 04101"
14496,155052,Flatscreen TV,1,300,02/24/19 09:52,"997 Elm St, Boston, MA 02215"
14497,155053,Google Phone,1,600,02/16/19 08:12,"105 Spruce St, New York City, NY 10001"
14498,155053,Bose SoundSport Headphones,1,99.99,02/16/19 08:12,"105 Spruce St, New York City, NY 10001"
14499,155053,Wired Headphones,1,11.99,02/16/19 08:12,"105 Spruce St, New York City, NY 10001"
14500,155054,USB-C Charging Cable,1,11.95,02/05/19 13:44,"485 7th St, Dallas, TX 75001"
14501,155055,Bose SoundSport Headphones,1,99.99,02/20/19 21:29,"17 Maple St, New York City, NY 10001"
14502,155056,Lightning Charging Cable,1,14.95,02/01/19 18:03,"522 Wilson St, Boston, MA 02215"
14503,155057,Vareebadd Phone,1,400,02/12/19 20:58,"88 Lake St, New York City, NY 10001"
14504,155057,USB-C Charging Cable,1,11.95,02/12/19 20:58,"88 Lake St, New York City, NY 10001"
14505,155058,AA Batteries (4-pack),1,3.84,02/26/19 13:59,"125 West St, New York City, NY 10001"
14506,155059,Lightning Charging Cable,1,14.95,02/25/19 16:19,"654 Sunset St, Atlanta, GA 30301"
14507,155060,AAA Batteries (4-pack),1,2.99,02/25/19 14:02,"575 Johnson St, San Francisco, CA 94016"
14508,155061,Flatscreen TV,1,300,02/14/19 12:25,"49 13th St, San Francisco, CA 94016"
14509,155062,Lightning Charging Cable,1,14.95,02/13/19 14:17,"260 9th St, Portland, OR 97035"
14510,155063,Apple Airpods Headphones,1,150,02/24/19 14:44,"922 Wilson St, New York City, NY 10001"
14511,155064,AAA Batteries (4-pack),3,2.99,02/12/19 20:24,"681 Willow St, Boston, MA 02215"
14512,155065,Google Phone,1,600,02/09/19 21:18,"875 11th St, Seattle, WA 98101"
14513,155066,AAA Batteries (4-pack),2,2.99,02/22/19 18:52,"715 Jackson St, Los Angeles, CA 90001"
14514,155067,34in Ultrawide Monitor,1,379.99,02/22/19 11:14,"764 Willow St, San Francisco, CA 94016"
14515,155068,AA Batteries (4-pack),1,3.84,02/18/19 11:19,"40 Hickory St, New York City, NY 10001"
14516,155069,27in 4K Gaming Monitor,1,389.99,02/19/19 21:24,"259 South St, Boston, MA 02215"
14517,155070,ThinkPad Laptop,1,999.99,02/23/19 10:06,"732 Lincoln St, Seattle, WA 98101"
14518,155071,Vareebadd Phone,1,400,02/10/19 17:05,"842 Adams St, San Francisco, CA 94016"
14519,155071,USB-C Charging Cable,1,11.95,02/10/19 17:05,"842 Adams St, San Francisco, CA 94016"
14520,155072,Apple Airpods Headphones,1,150,02/18/19 13:22,"866 5th St, New York City, NY 10001"
14521,155073,34in Ultrawide Monitor,1,379.99,02/04/19 12:34,"450 Cherry St, New York City, NY 10001"
14522,155074,Lightning Charging Cable,1,14.95,02/07/19 20:30,"405 6th St, Austin, TX 73301"
14523,155075,Apple Airpods Headphones,1,150,02/16/19 14:43,"598 Jefferson St, Boston, MA 02215"
14524,155076,Wired Headphones,1,11.99,02/22/19 22:39,"609 Park St, Dallas, TX 75001"
14525,155077,Lightning Charging Cable,1,14.95,02/19/19 07:10,"79 Jefferson St, New York City, NY 10001"
14526,155078,27in 4K Gaming Monitor,1,389.99,02/11/19 23:03,"78 Jefferson St, Boston, MA 02215"
14527,155079,Macbook Pro Laptop,1,1700,02/16/19 22:05,"648 North St, Atlanta, GA 30301"
14528,155080,Wired Headphones,1,11.99,02/07/19 10:40,"19 7th St, Los Angeles, CA 90001"
14529,155081,Lightning Charging Cable,1,14.95,02/02/19 19:41,"141 Madison St, Austin, TX 73301"
14530,155082,Lightning Charging Cable,1,14.95,02/09/19 17:59,"853 6th St, New York City, NY 10001"
14531,155083,34in Ultrawide Monitor,1,379.99,02/07/19 00:06,"849 Sunset St, San Francisco, CA 94016"
14532,155084,ThinkPad Laptop,1,999.99,02/13/19 19:29,"729 Ridge St, New York City, NY 10001"
14533,155085,AAA Batteries (4-pack),1,2.99,02/13/19 14:47,"671 Madison St, Austin, TX 73301"
14534,155086,34in Ultrawide Monitor,1,379.99,02/04/19 11:37,"594 Cherry St, Boston, MA 02215"
14535,155087,AAA Batteries (4-pack),1,2.99,02/11/19 00:22,"124 13th St, Los Angeles, CA 90001"
14536,155088,Wired Headphones,1,11.99,02/09/19 08:06,"638 Cedar St, Dallas, TX 75001"
14537,155089,34in Ultrawide Monitor,1,379.99,02/23/19 20:23,"856 Sunset St, Dallas, TX 75001"
14538,155090,AA Batteries (4-pack),2,3.84,02/08/19 07:09,"213 5th St, Seattle, WA 98101"
14539,155091,AA Batteries (4-pack),1,3.84,02/11/19 08:25,"686 Lake St, Los Angeles, CA 90001"
14540,155092,Wired Headphones,1,11.99,02/04/19 10:20,"180 Cherry St, New York City, NY 10001"
14541,155093,Bose SoundSport Headphones,1,99.99,02/26/19 18:46,"779 9th St, Austin, TX 73301"
14542,155094,AAA Batteries (4-pack),2,2.99,02/17/19 12:05,"290 Park St, San Francisco, CA 94016"
14543,155095,Bose SoundSport Headphones,1,99.99,02/28/19 06:59,"694 North St, New York City, NY 10001"
14544,155096,Wired Headphones,1,11.99,02/28/19 21:28,"753 Church St, Seattle, WA 98101"
14545,155097,20in Monitor,1,109.99,02/07/19 10:32,"943 Wilson St, Portland, OR 97035"
14546,155098,AAA Batteries (4-pack),1,2.99,02/13/19 11:27,"747 Lincoln St, Los Angeles, CA 90001"
14547,155099,AA Batteries (4-pack),3,3.84,02/21/19 09:51,"156 Cedar St, Los Angeles, CA 90001"
14548,155100,AA Batteries (4-pack),1,3.84,02/08/19 23:28,"894 11th St, San Francisco, CA 94016"
14549,155101,USB-C Charging Cable,1,11.95,02/16/19 22:11,"521 5th St, Austin, TX 73301"
14550,155102,Macbook Pro Laptop,1,1700,02/05/19 06:08,"880 Jackson St, San Francisco, CA 94016"
14551,155103,AAA Batteries (4-pack),2,2.99,02/18/19 12:11,"619 Church St, San Francisco, CA 94016"
14552,155104,Lightning Charging Cable,2,14.95,02/21/19 18:53,"422 7th St, New York City, NY 10001"
14553,155105,USB-C Charging Cable,1,11.95,02/18/19 20:13,"768 Cherry St, Seattle, WA 98101"
14554,155106,Bose SoundSport Headphones,1,99.99,02/18/19 17:58,"761 12th St, San Francisco, CA 94016"
14555,155107,27in FHD Monitor,1,149.99,02/07/19 21:47,"824 Adams St, Los Angeles, CA 90001"
14556,155108,ThinkPad Laptop,1,999.99,02/22/19 17:22,"145 Hill St, Seattle, WA 98101"
14557,155109,27in 4K Gaming Monitor,1,389.99,02/17/19 10:26,"734 Ridge St, Seattle, WA 98101"
14558,155110,ThinkPad Laptop,1,999.99,02/15/19 12:05,"520 Adams St, New York City, NY 10001"
14559,155111,Apple Airpods Headphones,1,150,02/07/19 12:07,"447 Hill St, San Francisco, CA 94016"
14560,155112,AAA Batteries (4-pack),4,2.99,02/08/19 12:18,"525 14th St, New York City, NY 10001"
14561,155113,Wired Headphones,1,11.99,02/09/19 11:57,"478 6th St, San Francisco, CA 94016"
14562,155114,Wired Headphones,1,11.99,02/08/19 16:27,"606 2nd St, Boston, MA 02215"
14563,155115,34in Ultrawide Monitor,1,379.99,02/05/19 12:53,"625 Lake St, Los Angeles, CA 90001"
14564,155116,34in Ultrawide Monitor,1,379.99,02/20/19 21:29,"658 Cedar St, Austin, TX 73301"
14565,155117,Wired Headphones,1,11.99,02/20/19 10:49,"773 Washington St, San Francisco, CA 94016"
14566,155117,Lightning Charging Cable,1,14.95,02/20/19 10:49,"773 Washington St, San Francisco, CA 94016"
14567,155118,Flatscreen TV,1,300,02/02/19 15:05,"816 Chestnut St, Los Angeles, CA 90001"
14568,155119,AAA Batteries (4-pack),1,2.99,02/27/19 11:44,"92 Adams St, Boston, MA 02215"
14569,155120,ThinkPad Laptop,1,999.99,02/04/19 14:03,"833 Madison St, Los Angeles, CA 90001"
14570,155121,Flatscreen TV,1,300,02/21/19 16:49,"450 Forest St, Boston, MA 02215"
14571,155122,USB-C Charging Cable,1,11.95,02/12/19 14:03,"639 5th St, Portland, OR 97035"
14572,155123,AA Batteries (4-pack),1,3.84,02/11/19 17:49,"742 Lakeview St, San Francisco, CA 94016"
14573,155124,AA Batteries (4-pack),1,3.84,02/10/19 09:51,"947 West St, Seattle, WA 98101"
14574,155125,27in FHD Monitor,1,149.99,02/14/19 22:31,"239 South St, New York City, NY 10001"
14575,155126,Vareebadd Phone,1,400,02/15/19 19:39,"522 Walnut St, Portland, OR 97035"
14576,155127,ThinkPad Laptop,1,999.99,02/13/19 17:21,"505 1st St, Boston, MA 02215"
14577,155128,iPhone,1,700,02/04/19 15:15,"274 Chestnut St, Los Angeles, CA 90001"
14578,155129,ThinkPad Laptop,1,999.99,02/18/19 23:28,"911 Sunset St, San Francisco, CA 94016"
14579,155130,AAA Batteries (4-pack),3,2.99,02/21/19 19:49,"246 Maple St, New York City, NY 10001"
14580,155130,AA Batteries (4-pack),1,3.84,02/21/19 19:49,"246 Maple St, New York City, NY 10001"
14581,155131,Wired Headphones,1,11.99,02/27/19 15:22,"132 River St, Austin, TX 73301"
14582,155132,AAA Batteries (4-pack),1,2.99,02/04/19 10:41,"760 Willow St, Los Angeles, CA 90001"
14583,155133,Google Phone,1,600,02/06/19 12:47,"213 Spruce St, Dallas, TX 75001"
14584,155134,27in FHD Monitor,1,149.99,02/27/19 16:37,"683 West St, San Francisco, CA 94016"
14585,155135,Bose SoundSport Headphones,1,99.99,02/12/19 00:25,"473 River St, Austin, TX 73301"
14586,155136,Wired Headphones,1,11.99,02/02/19 19:40,"619 Sunset St, Dallas, TX 75001"
14587,155137,Lightning Charging Cable,1,14.95,02/25/19 23:32,"136 Sunset St, Boston, MA 02215"
14588,155138,Apple Airpods Headphones,1,150,02/07/19 07:21,"418 Cherry St, Boston, MA 02215"
14589,155139,AA Batteries (4-pack),1,3.84,02/06/19 10:03,"334 12th St, San Francisco, CA 94016"
14590,155140,Apple Airpods Headphones,1,150,02/05/19 05:18,"471 Forest St, New York City, NY 10001"
14591,155141,Wired Headphones,1,11.99,02/17/19 22:10,"758 Maple St, Atlanta, GA 30301"
14592,155142,AA Batteries (4-pack),3,3.84,02/28/19 15:42,"789 Sunset St, Dallas, TX 75001"
14593,155143,Wired Headphones,1,11.99,02/22/19 08:16,"60 North St, Los Angeles, CA 90001"
14594,155144,AAA Batteries (4-pack),2,2.99,02/27/19 18:38,"681 North St, New York City, NY 10001"
14595,155145,AAA Batteries (4-pack),3,2.99,02/08/19 19:39,"413 1st St, Austin, TX 73301"
14596,155146,27in 4K Gaming Monitor,1,389.99,02/24/19 21:38,"898 Johnson St, Dallas, TX 75001"
14597,155147,Flatscreen TV,1,300,02/27/19 10:44,"651 Forest St, San Francisco, CA 94016"
14598,155148,Apple Airpods Headphones,1,150,02/06/19 06:33,"692 2nd St, Boston, MA 02215"
14599,155149,Apple Airpods Headphones,1,150,02/09/19 20:01,"471 11th St, San Francisco, CA 94016"
14600,155150,Apple Airpods Headphones,1,150,02/01/19 07:57,"738 Walnut St, San Francisco, CA 94016"
14601,155151,34in Ultrawide Monitor,1,379.99,02/12/19 13:32,"22 Lakeview St, Austin, TX 73301"
14602,155152,34in Ultrawide Monitor,1,379.99,02/24/19 04:51,"684 Lincoln St, Atlanta, GA 30301"
14603,155153,USB-C Charging Cable,1,11.95,02/20/19 00:33,"997 Wilson St, New York City, NY 10001"
14604,155154,AA Batteries (4-pack),1,3.84,02/04/19 13:17,"930 Walnut St, Boston, MA 02215"
14605,155155,Lightning Charging Cable,1,14.95,02/19/19 10:08,"729 Washington St, Austin, TX 73301"
14606,155156,Lightning Charging Cable,1,14.95,02/24/19 07:50,"721 2nd St, Los Angeles, CA 90001"
14607,155157,Flatscreen TV,1,300,02/22/19 21:32,"902 8th St, Seattle, WA 98101"
14608,155158,ThinkPad Laptop,1,999.99,02/20/19 16:19,"27 Lincoln St, Boston, MA 02215"
14609,155159,USB-C Charging Cable,1,11.95,02/06/19 22:10,"34 Hill St, San Francisco, CA 94016"
14610,155160,34in Ultrawide Monitor,1,379.99,02/11/19 00:59,"191 Walnut St, Dallas, TX 75001"
14611,155161,27in 4K Gaming Monitor,1,389.99,02/17/19 14:58,"477 Adams St, San Francisco, CA 94016"
14612,155162,34in Ultrawide Monitor,1,379.99,02/24/19 13:53,"418 Highland St, Los Angeles, CA 90001"
14613,155163,Google Phone,1,600,02/26/19 14:32,"361 13th St, New York City, NY 10001"
14614,155164,Vareebadd Phone,1,400,02/06/19 17:27,"828 11th St, Los Angeles, CA 90001"
14615,155165,AAA Batteries (4-pack),1,2.99,02/16/19 14:09,"668 Pine St, San Francisco, CA 94016"
14616,155166,Flatscreen TV,1,300,02/14/19 20:33,"110 Church St, Atlanta, GA 30301"
14617,155167,27in 4K Gaming Monitor,1,389.99,02/09/19 13:30,"861 1st St, Atlanta, GA 30301"
14618,155168,AA Batteries (4-pack),1,3.84,02/21/19 17:01,"642 Hickory St, New York City, NY 10001"
14619,155169,Apple Airpods Headphones,1,150,02/10/19 13:38,"508 2nd St, Los Angeles, CA 90001"
14620,155170,USB-C Charging Cable,1,11.95,02/01/19 22:50,"317 Cedar St, San Francisco, CA 94016"
14621,155171,iPhone,1,700,02/21/19 19:12,"798 4th St, Dallas, TX 75001"
14622,155172,AAA Batteries (4-pack),1,2.99,02/12/19 19:58,"53 Spruce St, Portland, OR 97035"
14623,155173,AA Batteries (4-pack),2,3.84,02/07/19 10:16,"283 Spruce St, New York City, NY 10001"
14624,155174,34in Ultrawide Monitor,1,379.99,02/27/19 09:30,"63 Jefferson St, San Francisco, CA 94016"
14625,155175,Apple Airpods Headphones,1,150,02/13/19 16:28,"733 Hickory St, New York City, NY 10001"
14626,155176,34in Ultrawide Monitor,1,379.99,02/28/19 01:03,"858 8th St, San Francisco, CA 94016"
14627,155177,34in Ultrawide Monitor,1,379.99,02/26/19 18:18,"851 2nd St, Seattle, WA 98101"
14628,155178,Flatscreen TV,1,300,02/08/19 20:21,"541 South St, Los Angeles, CA 90001"
14629,155179,Apple Airpods Headphones,1,150,02/02/19 22:39,"337 14th St, New York City, NY 10001"
14630,155180,LG Washing Machine,1,600.0,02/24/19 15:48,"3 6th St, New York City, NY 10001"
14631,155181,Lightning Charging Cable,1,14.95,02/06/19 18:30,"80 Jackson St, Dallas, TX 75001"
14632,155182,34in Ultrawide Monitor,1,379.99,02/06/19 23:40,"701 Walnut St, Los Angeles, CA 90001"
14633,155183,USB-C Charging Cable,1,11.95,02/27/19 10:23,"738 Center St, New York City, NY 10001"
14634,155184,USB-C Charging Cable,1,11.95,02/17/19 16:51,"303 6th St, Boston, MA 02215"
14635,155185,27in FHD Monitor,1,149.99,02/20/19 22:21,"779 Church St, San Francisco, CA 94016"
14636,155185,Macbook Pro Laptop,1,1700,02/20/19 22:21,"779 Church St, San Francisco, CA 94016"
14637,155186,Flatscreen TV,1,300,02/07/19 17:42,"778 10th St, San Francisco, CA 94016"
14638,155187,Apple Airpods Headphones,1,150,02/08/19 17:28,"337 Maple St, New York City, NY 10001"
14639,155188,Macbook Pro Laptop,1,1700,02/25/19 11:26,"566 Dogwood St, Los Angeles, CA 90001"
14640,155189,ThinkPad Laptop,1,999.99,02/20/19 22:15,"295 Elm St, New York City, NY 10001"
14641,155190,Lightning Charging Cable,1,14.95,02/07/19 11:20,"500 13th St, San Francisco, CA 94016"
14642,155191,Google Phone,1,600,02/09/19 11:33,"462 River St, Dallas, TX 75001"
14643,155192,Macbook Pro Laptop,1,1700,02/16/19 16:06,"473 Sunset St, Dallas, TX 75001"
14644,155193,AAA Batteries (4-pack),1,2.99,02/27/19 13:25,"550 8th St, Dallas, TX 75001"
14645,155194,Wired Headphones,1,11.99,02/12/19 14:08,"585 8th St, San Francisco, CA 94016"
14646,155195,AA Batteries (4-pack),1,3.84,02/11/19 18:58,"581 Adams St, San Francisco, CA 94016"
14647,155196,AAA Batteries (4-pack),1,2.99,02/02/19 10:17,"194 Lincoln St, Austin, TX 73301"
14648,155197,Apple Airpods Headphones,1,150,02/09/19 11:26,"469 Center St, Seattle, WA 98101"
14649,155198,AAA Batteries (4-pack),1,2.99,02/26/19 07:17,"170 13th St, San Francisco, CA 94016"
14650,155199,Apple Airpods Headphones,1,150,02/21/19 06:43,"638 West St, San Francisco, CA 94016"
14651,155200,Lightning Charging Cable,1,14.95,02/23/19 21:18,"24 14th St, Los Angeles, CA 90001"
14652,155201,34in Ultrawide Monitor,1,379.99,02/07/19 20:47,"375 Johnson St, Los Angeles, CA 90001"
14653,155202,AA Batteries (4-pack),1,3.84,02/01/19 20:33,"405 Spruce St, New York City, NY 10001"
14654,155203,Lightning Charging Cable,1,14.95,02/09/19 23:59,"351 Ridge St, Los Angeles, CA 90001"
14655,155204,Lightning Charging Cable,1,14.95,02/11/19 06:37,"495 Adams St, San Francisco, CA 94016"
14656,155205,iPhone,1,700,02/25/19 09:03,"693 Hill St, New York City, NY 10001"
14657,155205,Lightning Charging Cable,1,14.95,02/25/19 09:03,"693 Hill St, New York City, NY 10001"
14658,155206,Lightning Charging Cable,1,14.95,02/25/19 18:51,"755 8th St, Portland, OR 97035"
14659,155207,34in Ultrawide Monitor,1,379.99,02/27/19 13:35,"769 10th St, San Francisco, CA 94016"
14660,155208,USB-C Charging Cable,1,11.95,02/25/19 17:04,"826 2nd St, New York City, NY 10001"
14661,155209,27in 4K Gaming Monitor,1,389.99,02/18/19 21:52,"288 River St, Boston, MA 02215"
14662,155209,USB-C Charging Cable,2,11.95,02/18/19 21:52,"288 River St, Boston, MA 02215"
14663,155210,Apple Airpods Headphones,1,150,02/08/19 09:11,"506 River St, Boston, MA 02215"
14664,155211,Lightning Charging Cable,1,14.95,02/24/19 19:56,"715 7th St, San Francisco, CA 94016"
14665,155212,Wired Headphones,1,11.99,02/28/19 05:40,"220 Jackson St, Portland, OR 97035"
14666,155213,AA Batteries (4-pack),1,3.84,02/12/19 12:22,"890 14th St, San Francisco, CA 94016"
14667,155214,34in Ultrawide Monitor,1,379.99,02/05/19 14:29,"966 Spruce St, Austin, TX 73301"
14668,155215,USB-C Charging Cable,1,11.95,02/19/19 19:23,"992 Cedar St, San Francisco, CA 94016"
14669,155216,USB-C Charging Cable,3,11.95,02/24/19 12:53,"967 Main St, Los Angeles, CA 90001"
14670,155217,AAA Batteries (4-pack),1,2.99,02/20/19 09:46,"148 Johnson St, Los Angeles, CA 90001"
14671,155218,Wired Headphones,1,11.99,02/01/19 11:00,"459 Johnson St, Seattle, WA 98101"
14672,155219,Apple Airpods Headphones,1,150,02/07/19 17:54,"377 2nd St, Atlanta, GA 30301"
14673,155220,Bose SoundSport Headphones,1,99.99,02/24/19 19:33,"633 Walnut St, New York City, NY 10001"
14674,155221,USB-C Charging Cable,1,11.95,02/02/19 02:17,"634 Spruce St, Los Angeles, CA 90001"
14675,155222,Lightning Charging Cable,1,14.95,02/16/19 10:19,"199 Spruce St, San Francisco, CA 94016"
14676,155223,AA Batteries (4-pack),2,3.84,02/07/19 20:26,"772 Lake St, Atlanta, GA 30301"
14677,155224,AA Batteries (4-pack),2,3.84,02/21/19 23:52,"104 6th St, San Francisco, CA 94016"
14678,155225,Lightning Charging Cable,1,14.95,02/18/19 18:18,"569 Lakeview St, New York City, NY 10001"
14679,155226,27in FHD Monitor,1,149.99,02/11/19 19:41,"620 Forest St, San Francisco, CA 94016"
14680,155227,Vareebadd Phone,1,400,02/28/19 17:40,"887 Washington St, Dallas, TX 75001"
14681,155228,Google Phone,1,600,02/28/19 12:11,"575 Johnson St, Los Angeles, CA 90001"
14682,155229,Flatscreen TV,1,300,02/17/19 15:00,"902 Sunset St, Boston, MA 02215"
14683,155230,Lightning Charging Cable,1,14.95,02/28/19 20:13,"918 11th St, Portland, OR 97035"
14684,155231,AAA Batteries (4-pack),2,2.99,02/14/19 12:53,"236 5th St, Boston, MA 02215"
14685,155232,Apple Airpods Headphones,1,150,02/09/19 09:52,"475 Spruce St, Atlanta, GA 30301"
14686,155233,AA Batteries (4-pack),1,3.84,02/10/19 16:53,"13 5th St, Los Angeles, CA 90001"
14687,155234,USB-C Charging Cable,1,11.95,02/09/19 05:50,"127 12th St, New York City, NY 10001"
14688,155235,Wired Headphones,1,11.99,02/21/19 10:10,"202 Lakeview St, New York City, NY 10001"
14689,155236,AA Batteries (4-pack),1,3.84,02/12/19 21:04,"417 Lincoln St, New York City, NY 10001"
14690,155237,iPhone,1,700,02/04/19 22:15,"337 10th St, San Francisco, CA 94016"
14691,155237,Wired Headphones,1,11.99,02/04/19 22:15,"337 10th St, San Francisco, CA 94016"
14692,155238,AA Batteries (4-pack),1,3.84,02/19/19 15:55,"79 Adams St, New York City, NY 10001"
14693,155239,Google Phone,1,600,02/08/19 18:19,"33 Center St, San Francisco, CA 94016"
14694,155239,USB-C Charging Cable,1,11.95,02/08/19 18:19,"33 Center St, San Francisco, CA 94016"
14695,155240,Macbook Pro Laptop,1,1700,02/08/19 11:58,"405 Sunset St, San Francisco, CA 94016"
